timestamp,judge_model,vignette_id,persona_id,model,condition,clarity,relevance,importance,g1_grounded,g2_narrative,g3_explicit,g4_relevant,dsm_a,dsm_b,dsm_c,dsm_d,dsm_e,dsm_g,ec_threat,ec_appraisals,ec_memory,ec_strategies,ec_triggers,rationale
2026-05-12T11:57:40.648952,claude-opus-4-5-20251101,V037,142,qwen2.5-32b,no_formulation,3,3,3,2,3,2,2,1,0,1,1,1,1,1,1,0,1,1,"This vignette presents a well-developed narrative of a firefighter with PTSD following exposure to war-zone bombardment. It excels at depicting hypervigilance, sense of current threat (""feeling as though there is always someone or something lurking""), negative appraisals (""heightened state of alertness was necessary for survival""), and maladaptive coping strategies (avoiding exercise, pushing away positive emotions). However, the vignette notably lacks explicit intrusion symptoms (no flashbacks or nightmares are described), which is a significant gap for a PTSD presentation. The avoidance of exercise due to fear of triggering ""memories or feelings"" implies but doesn't explicitly describe re-experiencing. The vignette is somewhat lengthy with some repetitive content about exit-scanning behavior."
2026-05-12T11:57:51.044270,claude-opus-4-5-20251101,V038,311,deepseek-reasoner,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a fully realized personal narrative grounded in realistic clinical experience with torture survivors. All DSM-5 criteria are explicitly present: Criterion A (detention and torture), B (intrusive sensory memories triggered by rain, the name Paul), C (avoidance of colors/clothes, mental distraction strategies), D (depersonalization, belief the world is dangerous, loss of identity), E (hypervigilance, exaggerated startle, scanning for exits), and G (divorce, social isolation, work difficulties). Ehlers & Clark components are richly illustrated: sense of current threat (""the world is a dangerous place""), negative appraisals (""my body is no longer trustworthy,"" ""the person I used to be is gone""), fragmented/dissociated memory quality (""feels like a story she once heard""), maladaptive strategies (thought suppression, avoidance, isolation), and specific triggers (pewter sky, rain, the name Paul, proximity from behind). The vignette is highly instructive for understanding complex PTSD presentations in refugee/torture survivor populations."
2026-05-12T11:58:03.309474,claude-opus-4-5-20251101,V039,252,deepseek-reasoner,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,0,1,1,1,"This is an exceptionally well-crafted vignette that presents a complete clinical picture through rich narrative. The traumatic event (witnessing a coworker's shooting death) is vividly described, with clear intrusion symptoms (waking at 3:14 a.m., flinching at doors, shaking when triggered by gray hoodies), avoidance (avoiding the customer service counter, not speaking about the event), negative alterations (emotional numbing, loss of interest in fishing, feeling ""a cold space inside his chest""), and hyperarousal (scanning doors, startle response, sleep disturbance). Functional impairment is evident in his marriage and loss of valued activities. Triggers are specific and well-articulated (birthmarks, hoodies, automatic doors). The sense of current threat is conveyed through the ""shadows that were never there before"" and the ongoing hypervigilance. The fragmented memory quality is shown in his selective recall during the police statement. Maladaptive coping includes avoidance and minimization (""old men get jumpy""). The only element not explicitly present is a clear negative appraisal statement, though his minimization hints at it."
2026-05-12T11:58:13.629732,claude-opus-4-5-20251101,V040,384,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a fully realized personal narrative while explicitly demonstrating all major DSM-5 criteria and Ehlers & Clark components. The trauma memory is explicitly described as fragmented (""frozen images"" with ""moments between them gone""), triggers are specific and sensory (the particular quality of silence), negative appraisals are clear (""she deserved it,"" ""permanently separated from the person who had done that work""), and maladaptive strategies are shown (avoidance of the storage room, controlling eating, avoiding stillness). The sense of current threat is conveyed through her bodily response to silence as ""warning"" and her hypervigilant reactions to colleagues being late. Functional impairment is evident in work (supervisor's concern) and marriage (withdrawal from husband). The vignette is richly detailed without any extraneous content."
2026-05-12T11:58:23.858658,claude-opus-4-5-20251101,V041,149,qwen2.5-32b,no_formulation,3,3,3,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette is well-constructed with a clear narrative arc, explicit PTSD symptoms, and rich contextual detail. It explicitly covers all DSM-5 criteria (traumatic assault, intrusive memories/triggers, avoidance of discussing the event, negative cognitions about betrayal and institutions, hypervigilance/startle, and functional impairment at work and in marriage). Ehlers & Clark components are also well-represented: sense of current threat (silence as trigger, anticipating danger), negative appraisals (betrayal, institutional failure), fragmented memory explicitly mentioned, avoidance as maladaptive strategy, and specific triggers identified. Minor weaknesses include some slightly contrived scenario details (the off-duty officer attack premise is somewhat convoluted) and the final paragraph reads more like a treatment plan summary than clinical presentation."
2026-05-12T11:58:33.207107,claude-opus-4-5-20251101,V042,142,qwen2.5-32b,full,3,3,3,2,2,3,2,1,1,1,1,1,1,1,1,0,1,1,"This vignette is exceptionally clear and comprehensive in describing PTSD symptoms following war zone trauma. It explicitly covers most DSM-5 criteria and Ehlers & Clark components, particularly excelling in describing maladaptive coping strategies (avoiding exercise, staying near exits, pushing away positive emotions) and the sense of current threat. However, the vignette reads somewhat like a clinical formulation or teaching case rather than a genuine personal narrative - the repeated use of clinical terminology like ""maladaptive strategies"" and the systematic coverage of symptoms gives it a textbook quality. The nature of trauma memory (fragmentation, nowness) is not explicitly described despite mentioning vivid sensory memories."
2026-05-12T11:58:42.015882,claude-opus-4-5-20251101,V043,299,qwen3.6-35b,full,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette explicitly covers all DSM-5 criteria and Ehlers & Clark components, making PTSD features highly identifiable. However, the writing is overly mechanistic and didactic, repeatedly explaining causal links between cognitive model components in a way that feels artificial rather than like a genuine clinical presentation. The constant explicit labeling of psychological mechanisms (""the fragmented memory itself, directly drove her,"" ""negative appraisal that then amplified her scanning"") reads more like a teaching exercise than a realistic patient narrative, and the circular, repetitive structure creates confusion rather than clarity."
2026-05-12T11:58:51.877181,claude-opus-4-5-20251101,V044,149,deepseek-chat,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a fully realized personal narrative with rich clinical detail. The trauma (physical assault by officers) is vividly described, and the vignette explicitly shows fragmented memory (""his mind would veer away,"" ""left with fragments""), a sense of current threat (scanning, hypervigilance, feeling ""something terrible was about to happen""), negative appraisals (institutional betrayal, ""deeply unfair""), and specific triggers (quickened heartbeat, silence, sudden noises). Maladaptive strategies are clear (avoidance of stairs, withdrawal from wife, sitting in garage). Functional impairment is evident in marital strain and the grocery store incident. The vignette demonstrates how PTSD can develop from institutional violence and betrayal, making it highly instructive for clinical practice."
2026-05-12T11:59:02.161942,claude-opus-4-5-20251101,V045,384,qwen2.5-32b,zero_shot,3,3,3,2,3,3,2,1,1,1,1,1,1,1,0,1,1,1,"This vignette is comprehensive and clearly written, covering all DSM-5 criteria explicitly: sexual assault (Criterion A), flashbacks and nightmares (B), avoidance of walking alone and nighttime events (C), feeling disconnected and isolated (D), hypervigilance and sleep disturbance (E), and significant work and social impairment (G). Ehlers & Clark components are well-represented with specific triggers (footsteps, door slamming, shadows), sense of current threat (familiar places seem dangerous), and maladaptive avoidance strategies. The flashback scene explicitly describes the memory feeling like ""reliving the attack in real time."" However, the vignette is somewhat lengthy with repetitive content and reads slightly like a case study rather than authentic clinical notes, and explicit negative appraisals (self-blame, catastrophic interpretations) are not clearly articulated."
2026-05-12T11:59:12.453497,claude-opus-4-5-20251101,V046,112,deepseek-reasoner,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. It explicitly demonstrates all DSM-5 criteria: Criterion A (near-drowning in hurricane), B (intrusive sensory re-experiencing with the brackish water taste, emotion-without-image panic episodes), C (avoidance of news, weather alerts, storm conversations), D (negative beliefs about others' trustworthiness, detachment from friends and family, feeling like a stranger), E (hypervigilance in open-plan office, sleep disturbance), and G (functional impairment at work requiring remote accommodation). The Ehlers & Clark components are also richly illustrated: current threat (feeling ""as if the flood were still around him""), negative appraisals (people are masks for self-interest, he no longer belongs anywhere), fragmented memory quality (emotion without image, ""doesn't feel real""), maladaptive strategies (avoidance, social withdrawal), and specific triggers (neck pain, office sounds). The somatic trigger of neck pain as a trauma reminder is particularly clinically sophisticated."
2026-05-12T11:59:23.043736,claude-opus-4-5-20251101,V047,122,qwen2.5-32b,zero_shot,3,3,2,2,3,3,2,1,1,1,1,1,1,0,0,0,1,1,"This vignette is well-written with a clear narrative arc and explicit PTSD symptoms across all DSM-5 criteria. The traumatic event (mugging with threat of violence) is clearly described, along with intrusion symptoms (nightmares, intrusive thoughts), avoidance (declining dinner invitation, avoiding areas of city), negative cognitions (guilt about fear controlling them), hyperarousal (hypervigilance, startle response, sleep disruption, irritability), and functional impairment (work difficulties, relationship changes). Triggers are explicitly identified (loud noises, locations similar to the alleyway). However, the vignette lacks explicit Ehlers & Clark cognitive components—there's no clear sense of ongoing threat or fragmented memory quality, and negative appraisals are minimal. The vignette is somewhat lengthy with some extraneous detail about Sara's job passion and resilience that doesn't serve the clinical picture directly."
2026-05-12T11:59:33.145720,claude-opus-4-5-20251101,V048,403,gpt-4o-mini,full,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette explicitly covers all DSM-5 criteria and Ehlers & Clark components with clear examples (combat trauma, flashbacks triggered by explosions and cologne, avoidance behaviors, hypervigilance, negative self-appraisals about being a failure, fragmented memories). However, the vignette is excessively long and highly repetitive, with the same concepts (sense of threat, avoidance, triggers, negative appraisals) restated numerous times in slightly different wording. This repetition significantly detracts from clarity and makes it read more like an exhaustive symptom catalog than a natural clinical narrative. The excessive length and redundancy would be confusing rather than instructive in a clinical learning context."
2026-05-12T11:59:44.847107,claude-opus-4-5-20251101,V049,384,gpt-5.4,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following sexual assault. The narrative is richly detailed and grounded in realistic clinical experience, showing the trauma (Criterion A: rape), intrusion symptoms (flashbacks triggered by smells and tones of voice, nightmares), avoidance (avoiding evening meetings, home visits alone), negative cognitions (self-blame, shame, feeling abandoned spiritually), and hyperarousal (startle response to sounds and headlights, sleep disturbance, irritability). Functional impairment is evident in her strained marriage and compromised work capacity. The Ehlers & Clark components are explicitly present: sense of current threat (""living as if danger is always one step away""), negative appraisals (persistent self-blame despite knowing better), fragmented memory (""talks about the rape in fragments""), maladaptive strategies (avoidance, dissociation during intimacy), and specific triggers (smells, tones of voice, men standing close). The peritraumatic dissociation is vividly described. Every detail serves the clinical picture while maintaining a deeply personal narrative voice."
2026-05-12T11:59:56.073077,claude-opus-4-5-20251101,V050,252,claude-sonnet-4-6,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative with rich contextual detail. It explicitly demonstrates all DSM-5 criteria: witnessed trauma (Criterion A), intrusive re-experiencing with sensory details (""smelling the blood,"" flashbacks at triggers), avoidance (requesting a register away from the entrance), negative cognitions (shame, guilt about not acting, feeling undeserving of help), hyperarousal (hypervigilance scanning customers, sleep disturbance, startle responses), and clear functional impairment (withdrawal from family, difficulty at work). The Ehlers & Clark components are also well-represented: sense of current threat (hypervigilance, feeling transported back), negative appraisals (self-blame, ""I should have done something,"" feeling undeserving), fragmented sensory memory quality (""smelling the blood,"" being ""back in that moment""), maladaptive strategies (avoidance, withdrawal), and specific triggers (sudden sounds, quick movements). The portrayal of witness trauma and associated guilt is particularly clinically valuable."
2026-05-12T12:00:06.087239,claude-opus-4-5-20251101,V051,299,claude-haiku-4-5,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a compelling case of medical trauma PTSD with institutional betrayal. The narrative explicitly details specific triggers (blood, needles, medical equipment, sirens), fragmented memory quality (""the words scatter,"" ""locked behind a kind of fog""), negative appraisals (self-blame for failing to protect Mia, belief that institutions betrayed them), and a rich array of maladaptive coping strategies (reassurance-seeking, avoidance of emotion, thought suppression, hypervigilance). The sense of current threat is vividly portrayed—Linh feels ""as if the past were not behind her but circling."" Functional impairment is clear through weight loss, insomnia, social withdrawal, and avoidance of medical care. The vignette reads as a genuine clinical narrative with psychological depth rather than a symptom checklist."
2026-05-12T12:00:15.196425,claude-opus-4-5-20251101,V052,403,qwen2.5-32b,zero_shot,3,3,2,2,3,3,2,1,1,1,1,1,1,0,0,0,1,1,"This vignette is well-written with a clear narrative arc and explicitly describes DSM-5 criteria including traumatic exposure (witnessing bombing), intrusion symptoms (nightmares, flashbacks with physiological arousal), avoidance (avoiding mention of deployment), negative mood (withdrawal, detachment), hyperarousal (hypervigilance, startle response), and functional impairment (work performance, social withdrawal). However, it reads somewhat like a textbook case with the divorce subplot adding minor noise. Ehlers & Clark components are limited—triggers are mentioned (loud noises, simple tasks) and avoidance as a maladaptive strategy is present, but there's no explicit sense of current threat, negative appraisals about self/world, or description of fragmented memory quality."
2026-05-12T12:00:25.175558,claude-opus-4-5-20251101,V053,299,claude-haiku-4-5,zero_shot,3,3,3,3,3,3,3,1,1,0,1,1,1,1,1,0,1,1,"This is an exceptionally well-crafted vignette depicting PTSD in a parent following a child's life-threatening illness—a less commonly portrayed but clinically important presentation. The narrative is rich and grounded, showing clear intrusion symptoms (involuntary memories of the port catheter triggered by customer interactions), hyperarousal (startle response, sleep disturbance, hypervigilance about health), negative cognitions (magical thinking about ""jinxing"" her daughter), and functional impairment (difficulty focusing on customers, weight loss, changed personality). The sense of current threat is explicit (""always waiting for the next crisis""), and maladaptive strategies (compulsive checking, reassurance-seeking calls to hospital) are clearly shown. The only absent elements are explicit avoidance behaviors and fragmented memory quality."
2026-05-12T12:00:34.875236,claude-opus-4-5-20251101,V054,149,gpt-5.4-mini,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical narrative rather than a symptom checklist. It explicitly depicts all DSM-5 criteria: witnessing violence (Criterion A), intrusive images and nightmares (B), avoidance of discussing the incident (C), shame, guilt, and emotional detachment from his wife (D), hypervigilance, exaggerated startle, sleep disturbance, and irritability (E), and clear functional impairment in work and marriage (G). The Ehlers & Clark components are also richly present: sense of current threat (""his body behaves as if it is""), negative appraisals (moral injury, self-blame for not intervening), fragmented sensory memory quality (""flashes of the officer's arm""), maladaptive coping (drinking, avoidance, withdrawal), and specific triggers (squad cars, shouting, sudden movements). The vignette captures the complexity of moral injury in a first responder context with clinical authenticity."
2026-05-12T12:00:46.722137,claude-opus-4-5-20251101,V055,149,deepseek-reasoner,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette depicting PTSD following a racially-charged traumatic encounter with police. The narrative is rich and grounded, with explicit DSM criteria: Criterion A (violent restraint, face on asphalt), B (intrusive sensory memories—smell of asphalt, phantom knee pressure, waking at 3:47 a.m.), C (avoidance of home visits, not discussing the event), D (shame, feeling afraid of his own uniform, emotional numbing—""cannot make himself angry""), E (hypervigilance, startle response to shoulder claps, sleep disturbance, irritability with wife), and G (functional impairment in work and marriage). Ehlers & Clark components are also well-represented: current threat (fear when seeing patrol cars, imagining son's face on asphalt), negative appraisals (shame about being afraid, about being a victim), fragmented sensory memory (smell of asphalt, mirrored sunglasses), maladaptive strategies (avoidance, not talking about it, keeping check uncashed), and specific triggers (patrol cars in rearview, shoulder claps, colleague's question)."
2026-05-12T12:14:13.154694,claude-opus-4-5-20251101,V056,403,gemini-2.5-flash,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific, idiosyncratic details—the perfume trigger, the auditor profession creating workplace challenges, the fragmented memory with sensory details of spices and the market—ground it in realistic clinical experience. The vignette explicitly demonstrates all DSM-5 criteria and Ehlers & Clark components: the sense of current threat (""her body kept reacting as if she were still in danger""), negative appraisals (self-blame, belief the event happened because of ""the sort of person she was""), fragmented trauma memory explicitly described, maladaptive avoidance strategies that maintain PTSD, and specific triggers (perfume, loud bangs). Functional impairment is clearly shown through marriage breakdown and work difficulties. This teaches clinical nuance a trainee wouldn't get from a textbook—particularly the delayed presentation (15 years), the specific workplace manifestations, and the perfume trigger precipitating help-seeking."
2026-05-12T12:14:22.083545,claude-opus-4-5-20251101,V057,149,gpt-4o-mini,full,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,"This vignette is excessively long and highly repetitive, with the same concepts (sense of threat, negative appraisals, memory intrusions) restated multiple times in nearly identical language. While it explicitly covers all DSM-5 criteria and Ehlers & Clark components, it reads as an AI-generated illustration designed to hit theoretical checkboxes rather than a realistic clinical case. The prose is overwrought and formulaic (""shadows of his traumatic past,"" ""pregnant with danger""), and the repetition of phrases like ""sense of threat"" and ""negative appraisals"" feels like a symptom checklist dressed in narrative clothing. A real clinical case would be more concise and idiosyncratic."
2026-05-12T12:14:34.364553,claude-opus-4-5-20251101,V058,252,deepseek-reasoner,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific details—the baby's wail, the automatic doors as triggers, the workplace write-up, the fractured memory with ""gaps where the terror should be""—are idiosyncratic and clinically rich. The vignette explicitly demonstrates all DSM-5 criteria and Ehlers & Clark components: the fragmented memory quality, specific triggers (doors, baby crying, sudden movements), negative appraisals about institutional betrayal, maladaptive avoidance strategies, and a clear sense of ongoing threat. The functional impairment is shown through the workplace incident and marital disconnection. This teaches clinical nuance about workplace trauma, institutional betrayal, and the challenge of occupational exposure to triggers."
2026-05-12T12:14:44.588434,claude-opus-4-5-20251101,V059,239,qwen3.6-35b,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents a compelling case of delayed-onset or chronic PTSD in an elderly man following a bombing/massacre witnessed 46 years prior. The narrative excels in showing rather than telling: the fragmented, sensory nature of the trauma memory (""full sensory reliving, every sensation firing at once""), specific triggers (news reports, uniforms, the door sensor clapping shut), maladaptive coping (carrying a concealed weapon, avoidance of military topics), and clear negative appraisals (counterfactual guilt about not preventing the attack). The vignette teaches clinical nuance rarely found in textbooks—the decades-long delay in seeking treatment, the idiosyncratic detail of the holster as both safety behavior and burden, and the poignant articulation of his treatment goals. Functional impairment is evident in his exhaustion and inability to separate past from present."
2026-05-12T12:14:54.149301,claude-opus-4-5-20251101,V060,403,gpt-5.4,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that demonstrates sophisticated understanding of PTSD maintenance mechanisms. The specific triggers (cologne, bang sounds), fragmented memory quality (""disconnected pieces—noise, scent, open sky""), and the detailed portrayal of how negative appraisals (""if she were not the sort of person who freezes"") feed back into hypervigilance and avoidance are clinically precise. The vignette excels at showing how Ehlers & Clark mechanisms interact—how the sense of current threat amplifies trigger sensitivity, how avoidance prevents memory elaboration, and how negative self-appraisals (""my body is an enemy"") maintain the disorder. The conference room incident provides concrete functional impairment. This teaches nuances about PTSD maintenance that go well beyond textbook descriptions."
2026-05-12T12:15:04.235402,claude-opus-4-5-20251101,V061,142,gpt-5.4-mini,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The firefighter's experience in a war zone is rendered with specific, idiosyncratic detail (sitting with back to walls, replaying the explosion in fragments, the ""high ringing"" after the blast). The vignette explicitly demonstrates all DSM criteria and Ehlers & Clark components: the fragmented memory quality (""replaying the moment in fragments""), specific triggers (diesel smell, emergency radio tones, certain accents), negative appraisals (guilt about not being ""tougher,"" self-reproach), avoidance of discussing the deployment, and the persistent sense of current threat (""part of him is still on alert""). The cumulative trauma presentation and the contrast between professional competence and internal fragmentation offers clinical nuance beyond textbook descriptions."
2026-05-12T12:15:13.172950,claude-opus-4-5-20251101,V062,149,qwen2.5-32b,full,2,2,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,"This vignette explicitly covers all DSM-5 criteria and Ehlers & Clark components, making it comprehensive for teaching purposes. However, it reads more like a textbook illustration than a real clinical case—the language is formulaic (e.g., ""negative appraisals,"" ""sense of threat,"" ""fragmented memories"") and the symptoms feel listed rather than organically emerging from the narrative. The scenario of a colleague using ""excessive force"" on a parole officer is somewhat unusual and not fully explained, which slightly undermines clinical realism. The vignette is useful but lacks the idiosyncratic texture of a genuine case presentation."
2026-05-12T12:15:23.593936,claude-opus-4-5-20251101,V063,299,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical encounter rather than a textbook illustration. The trauma (witnessing son's near-fatal illness in ICU) is vividly rendered with specific, idiosyncratic details — the ceramic figurines, the IV port on a customer, the first-aid kit she can no longer open. The Ehlers & Clark components are beautifully demonstrated: fragmented memory that ""resists her, remaining formless,"" specific triggers (bandaged arms, sterile packaging), negative appraisals (immovable belief she failed her son), avoidance of all strong emotion including joy, and ongoing sense of threat shown through repeated reassurance-seeking about her health. The functional impairment is clear (rescheduled physicals, leaving family gatherings, fear about son's wedding). This vignette teaches clinical nuance a trainee wouldn't get from a textbook — particularly the presentation of intrusions without clear imagery (""no accompanying image, no clear memory surfacing — just the full weight"") and the avoidance of positive emotions."
2026-05-12T12:15:32.065720,claude-opus-4-5-20251101,V064,299,qwen2.5-32b,no_formulation,2,2,2,2,2,3,2,1,1,1,1,1,1,0,1,1,1,1,"This vignette covers DSM-5 criteria comprehensively and explicitly addresses Ehlers & Clark components including fragmented memory, negative appraisals (institutional failure, self-blame), maladaptive strategies (avoidance, reassurance-seeking, emotional numbing), and specific triggers (needles, medical equipment). However, it reads somewhat formulaically—symptoms are announced rather than shown through lived experience. The narrative frame exists but feels constructed to demonstrate PTSD features rather than emerging organically from a real case. The sense of current threat is not explicitly present; the fear is more about potential future exposure than feeling the trauma is happening now."
2026-05-12T12:15:44.094874,claude-opus-4-5-20251101,V065,384,gpt-5.4-mini,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents PTSD following sexual assault with rich clinical detail and narrative depth. The fragmented memory quality is explicitly described (""separate pictures rather than a continuous story,"" ""snapshots""), and the idiosyncratic triggers (silence, delays) are specific and clinically illuminating. The vignette beautifully illustrates Ehlers & Clark components: sense of current threat (""certain something dangerous was about to happen""), negative appraisals (""she deserved to suffer""), maladaptive strategies (restrictive eating for control, avoiding rest, staying busy), and the nature of trauma memory. The functional impairment in her ministry work is concrete and meaningful. The cultural and vocational context (Latin American woman in social ministry, loss of faith) adds texture that teaches beyond textbook knowledge."
2026-05-12T12:15:54.273193,claude-opus-4-5-20251101,V066,311,gpt-5.4-mini,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that illustrates PTSD following torture with remarkable clinical depth. The narrative excels in showing rather than listing symptoms—specific sensory triggers (damp hallway smell, uniform sleeve, hot machinery), the fragmented/dissociative quality of memory (""felt unreal, as if it belonged to someone else""), and the maintenance cycle where avoidance paradoxically increases threat sensitivity are all vividly portrayed. The Ehlers & Clark cognitive model is beautifully illustrated through the explicit connection between negative appraisals (""I cannot trust my body""), sense of current threat, and maladaptive coping strategies that maintain the disorder. The idiosyncratic details (heavy makeup as hiding, avoiding certain fabric cuts, specific name triggers) make this feel like a real person rather than a textbook case."
2026-05-12T12:16:03.949292,claude-opus-4-5-20251101,V067,299,gpt-5.4-mini,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that presents PTSD following a child's life-threatening illness—a less commonly depicted but clinically important trauma type. The narrative is richly detailed and personal, with specific sensory triggers (hiss of oxygen, squeak of shoes, disinfectant smells) and idiosyncratic details (the shop as both livelihood and refuge, reading doctors' faces). The Ehlers & Clark components are explicitly shown: current threat (""part of her remains on duty, waiting for the next emergency""), negative appraisals about loss of control and safety, fragmented memory quality (""pulled back into that room""), maladaptive strategies (hypervigilant checking, keeping worries to herself), and specific triggers. The vignette teaches clinical nuance about how PTSD can present in a high-functioning caregiver who continues to perform her roles while carrying invisible distress."
2026-05-12T12:16:13.030206,claude-opus-4-5-20251101,V068,142,gemini-2.5-flash,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,1,"This is an exceptionally well-crafted vignette that presents PTSD following civilian trauma in a conflict zone with rich, specific detail. The narrative excels at showing rather than telling—Owen's hypervigilance is demonstrated through concrete behaviors (scanning for exits, positioning with back to wall, reacting to the neighbor's knock) rather than simply stated. The vignette captures nuanced clinical features including emotional numbing as a protective strategy (""allowing himself to feel truly happy...was a dangerous indulgence"") and specific triggers (strangers approaching unexpectedly echoing the armed figures). The only notable absence is explicit description of fragmented/disorganized trauma memory quality—the memory is described as vivid and seared, but not as intrusive or temporally confused."
2026-05-12T12:16:21.921366,claude-opus-4-5-20251101,V069,252,deepseek-chat,full,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The specific details—the hydraulic hiss of the bank door, requesting the register with a wall at his back, the sippy cup triggering a panic attack—create a vivid, idiosyncratic portrait. The vignette explicitly demonstrates the Ehlers & Clark cognitive model, showing how fragmented memory, sense of current threat, emotional numbing as a maladaptive strategy, and specific triggers interact in a maintaining cycle. The institutional betrayal theme (failed security, uncaught perpetrator) adds clinical nuance about appraisals that trainees would not easily find in textbooks."
2026-05-12T12:16:32.253482,claude-opus-4-5-20251101,V070,311,gpt-5.4,zero_shot,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine personal narrative rather than a symptom checklist. The trauma (political detention, torture) is vividly rendered through sensory details (smell of metal, sweat, dirty water; sounds of boots, keys, laughter). Intrusion symptoms are shown through specific triggers (bleach smell, clanging machinery, supervisor approaching from behind) and vivid re-experiencing (""smells the cell again and feels the cold floor""). The sense of current threat is powerfully conveyed: ""her body does not believe it"" and she remains ""organized around survival"" even in safety. Dissociative features (losing time, leaving her body during conflict) add clinical nuance. The functional impairment across marriage, work, and social life is thoroughly documented. The vignette teaches something beyond textbook knowledge—particularly the phenomenology of torture-related PTSD, the way hypervigilance shapes daily routines, and how the patient experiences herself as ""split into two people."""
2026-05-12T12:16:43.347736,claude-opus-4-5-20251101,V071,142,claude-sonnet-4-6,no_formulation,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,"This is an exceptionally well-crafted vignette that reads as a genuine clinical encounter rather than a textbook illustration. The index trauma (ambiguous vehicle approach in conflict zone) is specific and the phrase ""those seconds of absolute uncertainty"" captures the phenomenology of threat without clear resolution. The vignette excels at showing rather than telling: hypervigilance emerges through concrete behaviors (positioning near doorways, scanning exits), emotional numbing is illustrated through the birthday scene where he ""pushed away"" warmth, and interoceptive avoidance is captured beautifully in his inability to tolerate exercise because ""it felt too close to something else."" The sense of current threat is explicit (""any enclosed space without a clear way out was a space in which he could be trapped""), and the maladaptive appraisal that softening equals danger is clinically sophisticated. Functional impairment is documented across multiple domains (work, social, marital). This teaches nuances a trainee would not get from a textbook — particularly the interoceptive trigger pathway and the phenomenology of emotional numbing as active refusal rather than passive absence."
